stratum,corpus,policy,max_length,oracle_units,trained_units,unsupported_units,conditional_prevalence,ci_low,ci_high,affected_conversations,total_conversations,conversation_incidence,unsupported_target_tokens,unsupported_target_token_occurrences,effective_supervised_tokens,nominal_supervised_tokens,processed_objective_exposure,nominal_objective_exposure,target_retention,supervised_token_retention,row_supervision_retention,unique_token_coverage,unique_supervision_coverage,generated_examples
length_ge_20,toolace,bfd_split,256,407,395,271,0.6860759493670886,0.6391699022626858,0.7311557788944724,232,11300,0.020530973451327435,12892,12892,932287,935907,0.013828359721845311,0.013774872930750599,0.9705159705159705,0.9961320943213375,1.0,1.0,0.9961320943213375,32799
length_ge_20,toolace,bfd_split,512,407,403,167,0.4143920595533499,0.3669828184035583,0.4634146341463415,148,11300,0.013097345132743363,9213,9213,933988,935907,0.009864152430223943,0.009843926800419272,0.9901719901719902,0.9979495825974162,1.0,1.0,0.9979495825974162,16618
length_ge_20,toolace,bfd_split,1024,407,404,116,0.2871287128712871,0.242572400990099,0.3309357438627624,108,11300,0.009557522123893806,6526,6526,935165,935907,0.006978447653622623,0.006972915043909277,0.9926289926289926,0.9992071861840973,1.0,1.0,0.9992071861840973,8569
length_ge_20,toolace,bfd_split,2048,407,407,19,0.04668304668304668,0.026959136344024165,0.0673076923076923,19,11300,0.0016814159292035398,1560,1560,935838,935907,0.0016669551781398062,0.0016668322814125762,1.0,0.9999262747260145,1.0,1.0,0.9999262747260145,4168
length_ge_20,toolace,bfd_split,4096,407,407,0,0.0,0.0,0.0,0,11300,0.0,0,0,935904,935907,0.0,0.0,1.0,0.9999967945533049,1.0,1.0,0.9999967945533049,2065
length_ge_20,toolace,bfd_split,8192,407,407,0,0.0,0.0,0.0,0,11300,0.0,0,0,935907,935907,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1034
length_ge_20,toolace,wrapped_single_batch,256,407,397,266,0.6700251889168766,0.6231146115191342,0.7146616323907454,233,11300,0.02061946902654867,12845,12845,932232,935907,0.013778758935543941,0.013724654265861886,0.9754299754299754,0.9960733277985954,1.0,1.0,0.9960733277985954,32736
length_ge_20,toolace,wrapped_single_batch,512,407,402,177,0.44029850746268656,0.39053358208955224,0.48880479638467267,165,11300,0.014601769911504425,9469,9469,934068,935907,0.010137377578506062,0.010117458251728002,0.9877149877149877,0.9980350611759502,1.0,1.0,0.9980350611759502,16368
length_ge_20,toolace,wrapped_single_batch,1024,407,405,103,0.254320987654321,0.21194994915623563,0.29557082361075104,99,11300,0.008761061946902654,5835,5835,935001,935907,0.006240635036753971,0.00623459382182204,0.995085995085995,0.9990319550981027,1.0,1.0,0.9990319550981027,8184
length_ge_20,toolace,wrapped_single_batch,2048,407,405,48,0.11851851851851852,0.08976997803997469,0.1489019387016329,48,11300,0.004247787610619469,2586,2586,935440,935907,0.0027644744719062687,0.0027630950511108475,0.995085995085995,0.999501018797808,1.0,1.0,0.999501018797808,4092
length_ge_20,toolace,wrapped_single_batch,4096,407,406,28,0.06896551724137931,0.04645476772616137,0.09407110487168113,28,11300,0.00247787610619469,1366,1366,935671,935907,0.001459914863237185,0.001459546728467679,0.9975429975429976,0.9997478381933248,1.0,1.0,0.9997478381933248,2046
length_ge_20,toolace,wrapped_single_batch,8192,407,407,13,0.03194103194103194,0.0170316301703163,0.050484572784810104,13,11300,0.001150442477876106,435,435,935779,935907,0.00046485334678380256,0.00046478977077850684,1.0,0.9998632342743456,1.0,1.0,0.9998632342743456,1023
opaque_identifier,toolace,bfd_split,256,137,132,78,0.5909090909090909,0.5037593984962406,0.6762642826914939,74,11300,0.0065486725663716815,3270,3270,932287,935907,0.0035075035906324986,0.0034939368975763618,0.9635036496350365,0.9961320943213375,1.0,1.0,0.9961320943213375,32799
opaque_identifier,toolace,bfd_split,512,137,134,46,0.34328358208955223,0.26811594202898553,0.4253977206988313,46,11300,0.004070796460176991,2420,2420,933988,935907,0.002591039713572337,0.0025857270006528427,0.9781021897810219,0.9979495825974162,1.0,1.0,0.9979495825974162,16618
opaque_identifier,toolace,bfd_split,1024,137,135,38,0.2814814814814815,0.21166855145471367,0.35939797794117634,38,11300,0.0033628318584070795,1996,1996,935165,935907,0.0021343827025177373,0.002132690534422758,0.9854014598540146,0.9992071861840973,1.0,1.0,0.9992071861840973,8569
