stratum,corpus,policy,max_length,oracle_units,trained_units,unsupported_units,conditional_prevalence,ci_low,ci_high,affected_conversations,total_conversations,conversation_incidence,unsupported_target_tokens,unsupported_target_token_occurrences,effective_supervised_tokens,nominal_supervised_tokens,processed_objective_exposure,nominal_objective_exposure,target_retention,supervised_token_retention,row_supervision_retention,unique_token_coverage,unique_supervision_coverage,generated_examples
exclude_numeric_only,glaive,keep_end,2048,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
exclude_numeric_only,glaive,keep_end,4096,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
exclude_numeric_only,glaive,keep_end,8192,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
exclude_numeric_only,glaive,keep_start,256,4588,1171,0,0.0,0.0,0.0,0,5000,0.0,0,0,206806,609926,0.0,0.0,0.25523103748910203,0.33906736227017703,0.8238,0.5169096555933664,0.33906736227017703,4119
exclude_numeric_only,glaive,keep_start,512,4588,4168,0,0.0,0.0,0.0,0,5000,0.0,0,0,561041,609926,0.0,0.0,0.9084568439407149,0.9198509327361024,0.9994,0.9607869928948429,0.9198509327361024,4997
exclude_numeric_only,glaive,keep_start,1024,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609844,609926,0.0,0.0,1.0,0.9998655574610691,1.0,0.9999591084444054,0.9998655574610691,5000
exclude_numeric_only,glaive,keep_start,2048,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
exclude_numeric_only,glaive,keep_start,4096,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
exclude_numeric_only,glaive,keep_start,8192,4588,4588,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
exclude_numeric_only,glaive,wrapped,256,4588,921,237,0.25732899022801303,0.2270581713149885,0.2868349968475431,212,5000,0.0424,4391,21566,607559,609926,0.03549614111551306,0.007199234005436725,0.20074106364428945,0.9961192013457371,0.2034,0.20204368016021512,0.20115063138807002,7837
exclude_numeric_only,glaive,wrapped,512,4588,925,128,0.13837837837837838,0.11679585007167671,0.15955408850170766,128,5000,0.0256,2123,10573,608749,609926,0.01736840635467163,0.0034807501237855082,0.20161290322580644,0.9980702577033935,0.2034,0.20204368016021512,0.20154576128907442,3920
exclude_numeric_only,glaive,wrapped,1024,4588,930,61,0.06559139784946237,0.050206758859762744,0.08080183609398828,61,5000,0.0122,1223,6115,609362,609926,0.010035085876703832,0.0020051612818604223,0.20270270270270271,0.9990752976590602,0.2034,0.20204368016021512,0.20174742509747084,1960
exclude_numeric_only,glaive,wrapped,2048,4588,931,32,0.034371643394199784,0.02298819135290123,0.046137751733245295,32,5000,0.0064,606,3030,609686,609926,0.004969771324911512,0.0009935631535628912,0.20292066259808195,0.9996065096421534,0.2034,0.20204368016021512,0.2018556349458787,982
exclude_numeric_only,glaive,wrapped,4096,4588,933,19,0.020364415862808145,0.01154722294250077,0.03043033441306629,19,5000,0.0038,343,1715,609855,609926,0.002812143870264243,0.0005623633030892272,0.20335658238884044,0.9998835924358037,0.2034,0.20204368016021512,0.201913018956398,493
exclude_numeric_only,glaive,wrapped,8192,4588,934,8,0.008565310492505354,0.0032502708559046588,0.01529118904703591,8,5000,0.0016,171,855,609915,609926,0.0014018346818819017,0.00028036187996576635,0.2035745422842197,0.9999819650252654,0.2034,0.20204368016021512,0.20193269347429033,248
exclude_numeric_only,glaive,wrapped_single_batch,256,4588,4501,1225,0.27216174183514774,0.2590344562104922,0.2854942634701497,1101,5000,0.2202,22073,22073,607572,609926,0.03632985061852752,0.036189636119791584,0.9810374891020053,0.996140515406787,1.0,1.0,0.996140515406787,7834
exclude_numeric_only,glaive,wrapped_single_batch,512,4588,4541,654,0.14402114071790353,0.1349275573626038,0.15393014299056637,654,5000,0.1308,11320,11320,608755,609926,0.018595329812486138,0.018559628545102194,0.9897558849171753,0.9980800949623397,1.0,1.0,0.9980800949623397,3917
exclude_numeric_only,glaive,wrapped_single_batch,1024,4588,4567,317,0.06941099189840158,0.062348057819287844,0.07651833614913689,317,5000,0.0634,5418,5418,609354,609926,0.008891383333825657,0.008883044828389019,0.9954228421970357,0.9990621813137988,1.0,1.0,0.9990621813137988,1959
exclude_numeric_only,glaive,wrapped_single_batch,2048,4588,4578,144,0.03145478374836173,0.026654577711034765,0.03643463430293898,144,5000,0.0288,2623,2623,609654,609926,0.00430244040062068,0.004300521702632778,0.9978204010462075,0.999554044261107,1.0,1.0,0.999554044261107,980
exclude_numeric_only,glaive,wrapped_single_batch,4096,4588,4582,73,0.015931907463989523,0.012501921259987612,0.019530414232225148,73,5000,0.0146,1451,1451,609779,609926,0.0023795506240785595,0.0023789771218147775,0.9986922406277245,0.9997589871558189,1.0,1.0,0.9997589871558189,490
exclude_numeric_only,glaive,wrapped_single_batch,8192,4588,4586,38,0.008286088094199739,0.005865707883631968,0.011055832002032105,38,5000,0.0076,752,752,609845,609926,0.0012331002139888004,0.001232936454586294,0.9995640802092415,0.9998671970042268,1.0,1.0,0.9998671970042268,245
length_ge_6,glaive,bfd,256,5049,1164,0,0.0,0.0,0.0,0,5000,0.0,0,0,206806,609926,0.0,0.0,0.23054070112893643,0.33906736227017703,0.8238,0.6293793858686763,0.33906736227017703,4995
length_ge_6,glaive,bfd,512,5049,4581,0,0.0,0.0,0.0,0,5000,0.0,0,0,561041,609926,0.0,0.0,0.9073083778966132,0.9198509327361024,0.9994,0.96155296154598,0.9198509327361024,4453
length_ge_6,glaive,bfd,1024,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609844,609926,0.0,0.0,1.0,0.9998655574610691,1.0,0.9999591084444054,0.9998655574610691,2014
length_ge_6,glaive,bfd,2048,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,998
length_ge_6,glaive,bfd,4096,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,494
length_ge_6,glaive,bfd,8192,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,248
length_ge_6,glaive,bfd_split,256,5049,4984,1673,0.3356741573033708,0.3217558344076435,0.348723412751942,1500,5000,0.3,28218,28218,607843,609926,0.046423171772974274,0.04626462882382453,0.9871261635967519,0.9965848316025223,1.0,1.0,0.9965848316025223,7863
length_ge_6,glaive,bfd_split,512,5049,5033,380,0.07550168885356646,0.06853078417488244,0.08256493758940356,379,5000,0.0758,6788,6788,609487,609926,0.01113723508458753,0.011129218954430538,0.9968310556545851,0.9992802405537721,1.0,1.0,0.9992802405537721,4483
length_ge_6,glaive,bfd_split,1024,5049,5049,1,0.00019805902158843335,0.0,0.0005985753998709805,1,5000,0.0002,63,63,609925,609926,0.00010329138828544493,0.00010329121893475602,1.0,0.9999983604568423,1.0,1.0,0.9999983604568423,2014
length_ge_6,glaive,bfd_split,2048,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,998
length_ge_6,glaive,bfd_split,4096,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,494
length_ge_6,glaive,bfd_split,8192,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,248
length_ge_6,glaive,drop_overlength,256,5049,343,0,0.0,0.0,0.0,0,5000,0.0,0,0,37514,609926,0.0,0.0,0.06793424440483264,0.061505822017752974,0.1178,0.0662647658409897,0.061505822017752974,589
length_ge_6,glaive,drop_overlength,512,5049,3840,0,0.0,0.0,0.0,0,5000,0.0,0,0,453831,609926,0.0,0.0,0.7605466428995841,0.7440755107996708,0.8302,0.744783833274157,0.7440755107996708,4151
length_ge_6,glaive,drop_overlength,1024,5049,5047,0,0.0,0.0,0.0,0,5000,0.0,0,0,609547,609926,0.0,0.0,0.9996038819568231,0.9993786131432337,0.9998,0.9994484626769806,0.9993786131432337,4999
length_ge_6,glaive,drop_overlength,2048,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
length_ge_6,glaive,drop_overlength,4096,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
length_ge_6,glaive,drop_overlength,8192,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
length_ge_6,glaive,keep_end,256,5049,4891,460,0.09405029646289102,0.08635220365532814,0.10146587105452497,460,5000,0.092,9919,9919,553780,609926,0.017911444978150167,0.016262628581172143,0.9687066745890275,0.9079462098680824,1.0,0.6293793858686763,0.9079462098680824,5000
length_ge_6,glaive,keep_end,512,5049,5049,18,0.0035650623885918,0.0019813162565178438,0.00529723366686286,18,5000,0.0036,628,628,608624,609926,0.0010318357475222798,0.0010296331030321712,1.0,0.9978653148086817,1.0,0.96155296154598,0.9978653148086817,5000
length_ge_6,glaive,keep_end,1024,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,0.9999591084444054,1.0,5000
length_ge_6,glaive,keep_end,2048,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
length_ge_6,glaive,keep_end,4096,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
length_ge_6,glaive,keep_end,8192,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
length_ge_6,glaive,keep_start,256,5049,1164,0,0.0,0.0,0.0,0,5000,0.0,0,0,206806,609926,0.0,0.0,0.23054070112893643,0.33906736227017703,0.8238,0.5169096555933664,0.33906736227017703,4119
length_ge_6,glaive,keep_start,512,5049,4581,0,0.0,0.0,0.0,0,5000,0.0,0,0,561041,609926,0.0,0.0,0.9073083778966132,0.9198509327361024,0.9994,0.9607869928948429,0.9198509327361024,4997
length_ge_6,glaive,keep_start,1024,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609844,609926,0.0,0.0,1.0,0.9998655574610691,1.0,0.9999591084444054,0.9998655574610691,5000
length_ge_6,glaive,keep_start,2048,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
length_ge_6,glaive,keep_start,4096,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
length_ge_6,glaive,keep_start,8192,5049,5049,0,0.0,0.0,0.0,0,5000,0.0,0,0,609926,609926,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5000
length_ge_6,glaive,wrapped,256,5049,998,251,0.251503006012024,0.22243547681539808,0.27928110296531344,225,5000,0.045,4504,22116,607559,609926,0.036401402991314426,0.007384502382256208,0.19766290354525648,0.9961192013457371,0.2034,0.20204368016021512,0.20115063138807002,7837
length_ge_6,glaive,wrapped,512,5049,1005,136,0.13532338308457711,0.11500835846822889,0.15598506743737955,136,5000,0.0272,2178,10848,608749,609926,0.01782015247663651,0.003570924997458708,0.19904931669637552,0.9980702577033935,0.2034,0.20204368016021512,0.20154576128907442,3920
length_ge_6,glaive,wrapped,1024,5049,1010,67,0.06633663366336634,0.05157773952954676,0.08240163745398965,67,5000,0.0134,1270,6350,609362,609926,0.010420735129528918,0.0020822198102720658,0.20003961180431767,0.9990752976590602,0.2034,0.20204368016021512,0.20174742509747084,1960
length_ge_6,glaive,wrapped,2048,5049,1011,35,0.03461918892185954,0.023527686734517855,0.04577342599068465,35,5000,0.007,633,3165,609686,609926,0.005191196779981827,0.0010378308188206439,0.20023767082590613,0.9996065096421534,0.2034,0.20204368016021512,0.2018556349458787,982
length_ge_6,glaive,wrapped,4096,5049,1013,22,0.02171767028627838,0.013251250046360451,0.031008333915310656,22,5000,0.0044,367,1835,609855,609926,0.0030089119544809834,0.0006017123388738962,0.20063378886908298,0.9998835924358037,0.2034,0.20204368016021512,0.201913018956398,493
