stratum,corpus,policy,max_length,oracle_units,trained_units,unsupported_units,conditional_prevalence,ci_low,ci_high,affected_conversations,total_conversations,conversation_incidence,unsupported_target_tokens,unsupported_target_token_occurrences,effective_supervised_tokens,nominal_supervised_tokens,processed_objective_exposure,nominal_objective_exposure,target_retention,supervised_token_retention,row_supervision_retention,unique_token_coverage,unique_supervision_coverage,generated_examples
all_admitted,toolace,bfd,2048,918,888,0,0.0,0.0,0.0,0,11300,0.0,0,0,904499,935907,0.0,0.0,0.9673202614379085,0.9664411100675602,0.998141592920354,0.9941374350842948,0.9664411100675602,4154
all_admitted,toolace,bfd,4096,918,918,0,0.0,0.0,0.0,0,11300,0.0,0,0,934354,935907,0.0,0.0,1.0,0.9983406470942091,1.0,0.9998054960143985,0.9983406470942091,2065
all_admitted,toolace,bfd,8192,918,918,0,0.0,0.0,0.0,0,11300,0.0,0,0,935907,935907,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1034
all_admitted,toolace,bfd_split,256,918,906,556,0.6136865342163356,0.5812898522191734,0.6471239249832886,446,11300,0.03946902654867256,28038,28038,932287,935907,0.030074429869771862,0.029958104811696033,0.9869281045751634,0.9961320943213375,1.0,1.0,0.9961320943213375,32799
all_admitted,toolace,bfd_split,512,918,913,353,0.38663745892661555,0.3550129756270748,0.41978189749182115,302,11300,0.02672566371681416,19548,19548,933988,935907,0.02092960509128597,0.02088669066477759,0.9945533769063181,0.9979495825974162,1.0,1.0,0.9979495825974162,16618
all_admitted,toolace,bfd_split,1024,918,916,240,0.26200873362445415,0.23439168606243155,0.28965039637979517,224,11300,0.01982300884955752,13787,13787,935165,935907,0.014742852865537098,0.01473116452809948,0.9978213507625272,0.9992071861840973,1.0,1.0,0.9992071861840973,8569
all_admitted,toolace,bfd_split,2048,918,918,43,0.046840958605664486,0.03333240843507214,0.0625,40,11300,0.0035398230088495575,3907,3907,935838,935907,0.004174867872430912,0.004174560079153164,1.0,0.9999262747260145,1.0,1.0,0.9999262747260145,4168
all_admitted,toolace,bfd_split,4096,918,918,3,0.0032679738562091504,0.0,0.007495048754261976,3,11300,0.00026548672566371683,200,200,935904,935907,0.00021369713132970904,0.00021369644633494568,1.0,0.9999967945533049,1.0,1.0,0.9999967945533049,2065
all_admitted,toolace,bfd_split,8192,918,918,0,0.0,0.0,0.0,0,11300,0.0,0,0,935907,935907,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1034
all_admitted,toolace,drop_overlength,256,918,0,0,0.0,0.0,0.0,0,11300,0.0,0,0,7893,935907,0.0,0.0,0.0,0.008433530254608631,0.02088495575221239,0.006144655358626568,0.008433530254608631,236
all_admitted,toolace,drop_overlength,512,918,2,0,0.0,0.0,0.0,0,11300,0.0,0,0,125728,935907,0.0,0.0,0.002178649237472767,0.13433813402400024,0.2872566371681416,0.1496124657246389,0.13433813402400024,3246
all_admitted,toolace,drop_overlength,1024,918,184,0,0.0,0.0,0.0,0,11300,0.0,0,0,503886,935907,0.0,0.0,0.20043572984749455,0.5383932377896522,0.8254867256637168,0.6780509173249473,0.5383932377896522,9328
all_admitted,toolace,drop_overlength,2048,918,775,0,0.0,0.0,0.0,0,11300,0.0,0,0,850250,935907,0.0,0.0,0.8442265795206971,0.9084770174814378,0.99,0.9665221649224353,0.9084770174814378,11187
all_admitted,toolace,drop_overlength,4096,918,911,0,0.0,0.0,0.0,0,11300,0.0,0,0,930431,935907,0.0,0.0,0.9923747276688453,0.9941489912993492,0.9997345132743363,0.9983391984836804,0.9941489912993492,11297
all_admitted,toolace,drop_overlength,8192,918,918,0,0.0,0.0,0.0,0,11300,0.0,0,0,935907,935907,0.0,0.0,1.0,1.0,1.0,1.0,1.0,11300
all_admitted,toolace,keep_end,256,918,485,190,0.3917525773195876,0.3482407182230869,0.43683721655770946,190,11300,0.016814159292035398,6796,6796,724642,935907,0.009378424104592336,0.007261405246461454,0.528322440087146,0.7742671013252385,1.0,0.34412623618917293,0.7742671013252385,11300
all_admitted,toolace,keep_end,512,918,672,185,0.27529761904761907,0.243525011926668,0.3089802130898021,185,11300,0.016371681415929203,9017,9017,825431,935907,0.010923990012490444,0.009634504283011026,0.7320261437908496,0.8819583569735027,1.0,0.64167747874149,0.8819583569735027,11300
all_admitted,toolace,keep_end,1024,918,869,106,0.12197928653624857,0.10104499613964485,0.1443542073160734,106,11300,0.009380530973451328,6383,6383,910715,935907,0.007008778816644065,0.006820122084779791,0.9466230936819172,0.9730827956196503,1.0,0.9190124782063057,0.9730827956196503,11300
